
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.0000000000,-0.0000630000,1.0006790161,0.0000090000,0.0004550000,0.1534399986,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_INF_20190415,,Exported,"Aqua4Plus 1.9.10"
# Records,  1332 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,10.81,14.150,
,Maximum,18.13,14.553,
,Mean,14.95,14.354,
,Variance,2.407,0.0079,
,Std Deviation,1.551,0.0891,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,15-Apr-19 15:07:20,13.31,14.356
2,15-Apr-19 15:22:20,13.06,14.360
3,15-Apr-19 15:37:20,12.94,14.361
4,15-Apr-19 15:52:20,12.81,14.364
5,15-Apr-19 16:07:20,12.81,14.366
6,15-Apr-19 16:22:20,12.88,14.369
7,15-Apr-19 16:37:20,12.94,14.373
8,15-Apr-19 16:52:20,12.94,14.371
9,15-Apr-19 17:07:20,12.94,14.377
10,15-Apr-19 17:22:20,12.88,14.376
11,15-Apr-19 17:37:20,12.81,14.378
12,15-Apr-19 17:52:20,12.69,14.384
13,15-Apr-19 18:07:20,12.56,14.383
14,15-Apr-19 18:22:20,12.44,14.390
15,15-Apr-19 18:37:20,12.38,14.400
16,15-Apr-19 18:52:20,12.25,14.403
17,15-Apr-19 19:07:20,12.19,14.406
18,15-Apr-19 19:22:20,12.13,14.412
19,15-Apr-19 19:37:20,12.00,14.411
20,15-Apr-19 19:52:20,11.94,14.413
21,15-Apr-19 20:07:20,11.81,14.420
22,15-Apr-19 20:22:20,11.81,14.424
23,15-Apr-19 20:37:20,11.75,14.419
24,15-Apr-19 20:52:20,11.75,14.426
25,15-Apr-19 21:07:20,11.63,14.427
26,15-Apr-19 21:22:20,11.56,14.436
27,15-Apr-19 21:37:20,11.56,14.436
28,15-Apr-19 21:52:20,11.56,14.435
29,15-Apr-19 22:07:20,11.50,14.441
30,15-Apr-19 22:22:20,11.50,14.451
31,15-Apr-19 22:37:20,11.44,14.457
32,15-Apr-19 22:52:20,11.44,14.456
33,15-Apr-19 23:07:20,11.38,14.454
34,15-Apr-19 23:22:20,11.38,14.452
35,15-Apr-19 23:37:20,11.31,14.452
36,15-Apr-19 23:52:20,11.31,14.455
37,16-Apr-19 00:07:20,11.25,14.458
38,16-Apr-19 00:22:20,11.25,14.462
39,16-Apr-19 00:37:20,11.25,14.462
40,16-Apr-19 00:52:20,11.25,14.464
41,16-Apr-19 01:07:20,11.25,14.462
42,16-Apr-19 01:22:20,11.19,14.469
43,16-Apr-19 01:37:20,11.19,14.469
44,16-Apr-19 01:52:20,11.13,14.466
45,16-Apr-19 02:07:20,11.13,14.468
46,16-Apr-19 02:22:20,11.13,14.475
47,16-Apr-19 02:37:20,11.06,14.471
48,16-Apr-19 02:52:20,11.06,14.468
49,16-Apr-19 03:07:20,11.00,14.464
50,16-Apr-19 03:22:20,10.94,14.468
51,16-Apr-19 03:37:20,10.94,14.464
52,16-Apr-19 03:52:20,10.88,14.463
53,16-Apr-19 04:07:20,10.94,14.468
54,16-Apr-19 04:22:20,10.88,14.467
55,16-Apr-19 04:37:20,10.88,14.476
56,16-Apr-19 04:52:20,10.88,14.475
57,16-Apr-19 05:07:20,10.88,14.471
58,16-Apr-19 05:22:20,10.88,14.470
59,16-Apr-19 05:37:20,10.88,14.473
60,16-Apr-19 05:52:20,10.88,14.476
61,16-Apr-19 06:07:20,10.81,14.479
62,16-Apr-19 06:22:20,10.88,14.479
63,16-Apr-19 06:37:20,10.81,14.482
64,16-Apr-19 06:52:20,10.81,14.488
65,16-Apr-19 07:07:20,10.81,14.489
66,16-Apr-19 07:22:20,10.81,14.491
67,16-Apr-19 07:37:20,10.81,14.493
68,16-Apr-19 07:52:20,10.88,14.499
69,16-Apr-19 08:07:20,10.94,14.501
70,16-Apr-19 08:22:20,10.94,14.508
71,16-Apr-19 08:37:20,11.00,14.504
72,16-Apr-19 08:52:20,11.06,14.503
73,16-Apr-19 09:07:20,11.13,14.507
74,16-Apr-19 09:22:20,11.19,14.509
75,16-Apr-19 09:37:20,11.31,14.507
76,16-Apr-19 09:52:20,11.44,14.503
77,16-Apr-19 10:07:20,11.63,14.507
78,16-Apr-19 10:22:20,11.75,14.507
79,16-Apr-19 10:37:20,11.94,14.505
80,16-Apr-19 10:52:20,12.13,14.503
81,16-Apr-19 11:07:20,12.31,14.498
82,16-Apr-19 11:22:20,12.50,14.503
83,16-Apr-19 11:37:20,12.63,14.504
84,16-Apr-19 11:52:20,12.81,14.498
85,16-Apr-19 12:07:20,13.13,14.499
86,16-Apr-19 12:22:20,13.38,14.496
87,16-Apr-19 12:37:20,13.63,14.490
88,16-Apr-19 12:52:20,13.88,14.491
89,16-Apr-19 13:07:20,14.06,14.489
90,16-Apr-19 13:22:20,14.31,14.484
91,16-Apr-19 13:37:20,14.50,14.479
92,16-Apr-19 13:52:20,14.69,14.472
93,16-Apr-19 14:07:20,14.88,14.473
94,16-Apr-19 14:22:20,15.06,14.472
95,16-Apr-19 14:37:20,15.19,14.468
96,16-Apr-19 14:52:20,15.25,14.466
97,16-Apr-19 15:07:20,15.31,14.458
98,16-Apr-19 15:22:20,15.38,14.451
99,16-Apr-19 15:37:20,15.38,14.449
100,16-Apr-19 15:52:20,15.31,14.444
101,16-Apr-19 16:07:20,15.25,14.440
102,16-Apr-19 16:22:20,15.13,14.439
103,16-Apr-19 16:37:20,15.00,14.433
104,16-Apr-19 16:52:20,14.88,14.430
105,16-Apr-19 17:07:20,14.75,14.426
106,16-Apr-19 17:22:20,14.63,14.429
107,16-Apr-19 17:37:20,14.50,14.429
108,16-Apr-19 17:52:20,14.31,14.426
109,16-Apr-19 18:07:20,14.19,14.423
110,16-Apr-19 18:22:20,14.06,14.424
111,16-Apr-19 18:37:20,13.94,14.424
112,16-Apr-19 18:52:20,13.88,14.413
113,16-Apr-19 19:07:20,13.81,14.420
